1.229044979375755603e-01,2.000571487089663592e+00
1.331057186201204667e-01,2.000575148411638526e+00
1.433069395186293282e-01,2.000578730333219646e+00
1.535081665546188801e-01,2.000582203645905555e+00
1.637094450401057055e-01,2.000585658420926283e+00
1.739106182372304188e-01,2.000589165474251807e+00
1.841117537962073114e-01,2.000592793096400257e+00
1.943129041759693587e-01,2.000596538376483213e+00
2.045140922539927519e-01,2.000600323796576152e+00
2.147152846531482917e-01,2.000604111968260490e+00
2.249165422012735505e-01,2.000607785920913262e+00
2.351177980020355829e-01,2.000611370834938452e+00
2.453190912566152737e-01,2.000614953396543605e+00
2.555203429014817895e-01,2.000618536509162659e+00
2.657215103026318026e-01,2.000622146729728268e+00
2.759226728368383563e-01,2.000625805666608414e+00
2.861238076475149938e-01,2.000629585316302972e+00
2.963249765024243421e-01,2.000633421051131844e+00
3.065262382719213252e-01,2.000637236043601330e+00
3.167274842568150173e-01,2.000641015452720772e+00
3.269287307456594793e-01,2.000644691499711580e+00
3.371299408734349523e-01,2.000648352287917042e+00
3.473311301057419032e-01,2.000652013177505406e+00
3.575323754489812544e-01,2.000655684590035399e+00
3.677336447927070928e-01,2.000659441949622863e+00
3.779348114439651241e-01,2.000663374182863219e+00
3.881360176892945102e-01,2.000667336677097286e+00
3.983372091591741437e-01,2.000671178150512652e+00
4.085383751499732097e-01,2.000674863047757768e+00
4.187395652090116216e-01,2.000678468437701696e+00
4.289407383063645329e-01,2.000682191659532094e+00
4.391419179223292057e-01,2.000686049166485958e+00
4.493431311804543249e-01,2.000689989772314270e+00
4.595444068013265215e-01,2.000693905039021114e+00
4.697456619569215230e-01,2.000697787928938265e+00
4.799468766481119197e-01,2.000701650806542276e+00
4.901480861749906714e-01,2.000705500029317019e+00
5.003492659583855806e-01,2.000709332460153700e+00
5.105504267506728588e-01,2.000713180483319142e+00
5.207515955980158706e-01,2.000717087906248359e+00
5.309528401275318554e-01,2.000720975997748674e+00
5.411540876334526295e-01,2.000724871552886697e+00
5.513553471456856814e-01,2.000728794179749581e+00
5.615565685866544809e-01,2.000732702357700621e+00
5.717577759112002500e-01,2.000736621544223492e+00
5.819589958777934280e-01,2.000740567025563799e+00
5.921602154500738013e-01,2.000744600117364769e+00
6.023614179411154179e-01,2.000748626462830249e+00
6.125626053753058242e-01,2.000752592277840858e+00
6.227637773758855078e-01,2.000756549270410023e+00
6.329649761043076861e-01,2.000760506600416821e+00
6.431662371876969431e-01,2.000764466802164687e+00
6.533674725457224719e-01,2.000768435202604056e+00
6.635686650750837190e-01,2.000772407846460155e+00
6.737698304261708904e-01,2.000776385746724895e+00
6.839710441508868310e-01,2.000780368971967427e+00
6.941723015387661899e-01,2.000784361774471165e+00
7.043734759461107720e-01,2.000788428396877094e+00
